Time,Type,Trial,L Dia [mm],L Area [mm],R Dia [mm],R Area [mm],L POR X [px],L POR Y [px],R POR X [px],R POR Y [px],Trigger
622937453,SMP,1,5.73,5.37,5.91,5.73,462.25,322.86,476.92,327.36,0
622957461,SMP,1,5.55,5.37,5.91,5.55,462.38,321.87,471.57,327.01,0
622977465,SMP,1,5.55,5.19,5.91,5.55,467.1,319.9,469.1,332.26,0
622997472,SMP,1,5.55,5.19,5.91,5.55,465.2,316.56,461.47,328.15,0
623017447,SMP,1,5.55,5.19,5.91,5.55,469.95,321.0,457.26,332.91,0
623037481,SMP,1,5.55,5.19,5.91,5.73,465.14,322.43,450.86,328.45,0
623057483,SMP,1,5.55,5.19,5.73,5.91,446.21,388.13,443.08,403.0,0
623077470,SMP,1,5.55,5.55,5.91,5.91,445.57,520.97,446.12,523.44,0
623097478,SMP,1,5.55,5.55,5.91,5.91,447.6,552.91,443.72,537.07,0
623117497,SMP,1,5.55,5.55,5.91,6.09,458.42,547.83,442.66,532.12,0
623137503,SMP,1,5.55,5.55,5.91,5.73,463.36,552.44,438.98,553.98,0
623157506,SMP,1,5.55,5.37,5.91,5.91,460.92,540.45,441.45,543.38,0
623177512,SMP,1,5.73,5.37,5.91,6.09,456.14,542.91,441.63,545.75,0
623197513,SMP,1,5.73,5.55,6.09,5.73,458.15,552.58,445.61,549.42,0
623217513,SMP,1,5.73,5.55,5.91,5.91,451.77,552.89,441.48,554.52,0
623237528,SMP,1,5.73,5.55,5.91,5.91,448.21,555.46,441.11,553.63,0
623257521,SMP,1,5.73,5.55,5.91,6.09,449.15,549.02,441.16,543.48,0
623277535,SMP,1,5.73,5.37,5.91,6.09,460.74,550.63,439.26,544.44,0
623297537,SMP,1,5.91,5.55,5.91,6.09,460.86,543.24,439.2,549.39,0
623317580,SMP,1,5.91,5.55,6.27,6.09,457.79,542.53,439.56,550.98,0
623337546,SMP,1,5.73,5.73,6.09,6.09,461.05,553.21,442.15,543.69,0
623357549,SMP,1,5.91,5.73,6.09,5.91,455.99,555.81,443.64,548.54,0
623377555,SMP,1,5.91,5.55,6.09,6.09,452.29,548.12,448.0,547.21,0
623397636,SMP,1,5.91,5.73,6.09,5.91,445.73,558.03,455.19,554.66,0
623417564,SMP,1,5.91,5.55,6.09,5.91,444.65,546.08,452.45,546.44,0
623437564,SMP,1,5.73,5.73,6.09,5.91,440.77,549.66,462.93,545.81,0
623457576,SMP,1,5.73,5.73,5.91,5.91,447.73,548.38,462.56,548.26,0
623477578,SMP,1,5.73,5.55,6.09,5.91,453.25,554.44,457.58,549.61,0
623497584,SMP,1,5.73,5.55,5.91,5.91,450.42,539.86,460.15,551.18,0
623517581,SMP,1,5.73,5.73,6.09,5.91,445.08,550.43,456.32,543.65,0
623537585,SMP,1,5.73,5.73,6.09,5.91,449.32,546.16,459.38,544.7,0
623557595,SMP,1,5.73,5.73,5.91,5.91,442.84,544.38,455.29,549.68,0
623577572,SMP,1,5.73,5.55,5.91,5.91,445.39,546.92,457.21,547.67,0
623597604,SMP,1,5.73,5.73,5.91,5.91,452.18,553.36,449.08,548.21,0
623617605,SMP,1,5.73,5.73,5.91,5.91,449.22,544.36,444.56,547.52,0
623637613,SMP,1,5.91,5.73,5.91,5.91,445.72,546.45,445.3,551.35,0
623657607,SMP,1,5.91,5.55,5.73,5.73,444.06,553.5,450.65,543.4,0
623677614,SMP,1,5.73,5.73,5.73,5.73,441.95,547.07,451.53,543.91,0
623697625,SMP,1,5.73,5.91,5.91,5.73,456.11,545.99,446.97,545.22,0
623717628,SMP,1,5.73,5.55,5.73,5.73,445.36,551.34,445.8,542.69,0
623737631,SMP,1,5.73,5.55,5.91,5.73,451.6,546.45,443.45,548.3,0
623757634,SMP,1,5.91,5.55,5.91,5.73,451.73,545.91,442.98,546.92,0
623777646,SMP,1,5.73,5.73,5.91,5.73,461.19,538.99,438.47,555.47,0
623797637,SMP,1,5.73,5.55,5.91,5.73,455.99,533.22,439.69,554.27,0
623817646,SMP,1,5.73,5.55,5.91,5.73,466.51,534.21,440.7,553.61,0
623837656,SMP,1,5.73,5.55,5.73,5.73,455.57,531.51,440.54,549.72,0
623857655,SMP,1,5.55,5.55,5.91,5.73,457.04,538.25,437.22,550.61,0
623877666,SMP,1,5.73,5.55,5.91,5.73,397.28,473.02,383.24,469.38,0
623897693,SMP,1,5.55,5.19,6.09,5.73,352.69,415.86,330.17,415.24,0
623917675,SMP,1,5.55,5.55,5.91,5.73,350.76,410.42,339.18,419.12,0
623937679,SMP,1,5.73,5.37,5.91,5.73,348.45,419.89,330.76,417.07,0
623957688,SMP,1,5.55,5.37,5.91,5.73,350.82,418.8,330.9,410.74,0
623977678,SMP,1,5.73,5.55,5.91,5.73,349.71,423.05,323.15,418.81,0
623997686,SMP,1,5.73,5.55,5.91,5.73,355.24,420.31,325.35,419.19,0
624017681,SMP,1,5.73,5.55,5.91,5.73,355.8,409.77,324.46,419.42,0
624037696,SMP,1,5.73,5.55,5.91,5.73,353.8,415.91,332.9,418.77,0
624057707,SMP,1,5.73,5.55,5.91,5.73,353.04,409.21,330.96,412.78,0
624077709,SMP,1,5.73,5.55,5.91,5.73,352.64,407.52,341.32,420.19,0
624097715,SMP,1,5.73,5.55,6.09,5.73,353.71,410.5,346.17,423.57,0
624117715,SMP,1,5.91,5.55,5.91,5.73,347.35,416.1,342.89,418.4,0
624137715,SMP,1,5.91,5.55,6.09,5.91,342.85,420.99,346.03,430.41,0
624157726,SMP,1,5.91,5.37,6.09,5.91,340.89,425.28,344.09,429.32,0
624177727,SMP,1,5.91,5.55,6.09,5.73,340.53,415.66,341.66,427.1,0
624197735,SMP,1,5.91,5.55,6.09,5.73,337.76,425.57,339.24,434.49,0
624217740,SMP,1,5.91,5.55,6.09,5.73,340.08,426.15,332.44,428.92,0
624237745,SMP,1,5.73,5.55,6.09,5.91,332.96,432.91,323.27,434.96,0
624257745,SMP,1,5.73,5.73,6.09,5.91,202.97,497.44,188.18,528.34,0
624277761,SMP,1,5.55,5.73,6.09,5.73,167.9,551.39,160.03,570.38,0
624297757,SMP,1,5.55,5.55,6.09,5.91,171.16,547.63,157.24,574.27,0
624317763,SMP,1,5.55,5.91,6.09,6.09,161.83,549.49,160.53,567.4,0
624337768,SMP,1,5.73,5.73,5.91,5.91,170.03,551.12,167.52,574.38,0
624357767,SMP,1,5.73,5.91,5.91,5.91,171.08,543.56,174.3,571.6,0
624377775,SMP,1,5.55,5.73,5.91,5.91,172.71,551.33,168.89,570.32,0
624397778,SMP,1,5.55,5.73,5.91,6.09,171.89,543.34,172.44,567.7,0
624417785,SMP,1,5.73,5.73,6.09,5.91,179.33,538.27,175.48,569.18,0
624437787,SMP,1,5.73,5.73,5.91,5.91,168.75,538.05,168.73,570.42,0
624457786,SMP,1,5.73,5.91,6.27,6.09,172.24,544.15,171.92,575.08,0
624477793,SMP,1,5.73,5.91,5.91,6.09,174.16,544.65,166.99,568.1,0
624497796,SMP,1,5.73,5.73,6.09,5.91,176.17,547.64,168.44,569.47,0
624517805,SMP,1,5.73,5.73,6.09,6.09,166.44,542.65,162.02,566.41,0
624537809,SMP,1,5.73,5.91,6.09,6.09,168.32,554.52,158.83,566.08,0
624557859,SMP,1,5.73,5.91,6.09,6.27,167.2,545.33,164.49,566.3,0
624577825,SMP,1,5.73,5.91,6.09,5.91,159.66,544.5,165.27,564.35,0
624597826,SMP,1,5.73,5.91,6.09,6.27,200.5,595.77,205.64,628.27,0
624617827,SMP,1,5.73,5.91,6.09,5.91,204.52,609.05,211.97,638.78,0
624637883,SMP,1,5.73,5.91,6.09,5.91,201.5,608.35,208.05,626.93,0
624657841,SMP,1,5.73,5.91,6.09,5.91,200.7,617.49,206.08,627.18,0
624677841,SMP,1,5.73,5.91,5.91,5.91,200.78,608.58,212.08,630.01,0
624697847,SMP,1,5.73,5.91,6.09,5.91,201.72,620.43,210.37,624.59,0
624717849,SMP,1,5.73,6.09,5.91,5.91,196.31,611.47,205.01,622.98,0
624737852,SMP,1,5.91,5.73,5.73,5.91,197.85,619.98,202.9,630.68,0
624757857,SMP,1,5.91,5.91,5.91,6.09,196.58,610.76,203.74,617.41,0
624777863,SMP,1,5.73,5.91,6.09,5.73,193.97,611.23,208.99,627.21,0
624797867,SMP,1,5.55,5.73,6.09,5.91,193.66,618.1,197.13,612.36,0
624817868,SMP,1,5.73,6.09,5.91,5.91,203.57,619.48,198.07,615.33,0
624837880,SMP,1,5.73,5.91,5.91,5.91,193.74,613.77,191.15,620.94,0
624857879,SMP,1,5.73,6.09,6.09,6.09,195.8,620.13,189.59,620.27,0
624877885,SMP,1,5.73,5.91,5.91,5.91,200.51,611.32,194.18,627.0,0
624897897,SMP,1,5.73,5.91,6.09,5.91,215.89,621.44,225.37,623.86,0
624917886,SMP,1,6.09,5.91,6.09,5.91,376.27,605.34,412.72,590.62,0
624937898,SMP,1,6.09,5.91,6.09,6.09,508.28,593.55,508.33,584.9,0
624957898,SMP,1,6.09,5.91,5.91,5.91,507.05,600.77,507.92,582.5,0
624977910,SMP,1,6.27,6.09,5.91,6.09,499.68,600.07,488.03,585.65,0
624997909,SMP,1,6.27,5.91,5.91,5.91,498.76,604.42,488.26,586.96,0
625017920,SMP,1,6.27,6.09,5.91,5.91,495.26,598.34,492.02,584.04,0
625037918,SMP,1,6.09,6.09,5.91,5.73,489.46,594.81,491.14,583.31,0
625057911,SMP,1,6.09,5.91,5.91,6.09,495.62,593.87,487.37,584.96,0
625077930,SMP,1,6.09,5.91,6.09,5.91,500.11,595.55,491.5,578.89,0
625097928,SMP,1,6.27,5.91,6.09,6.09,471.45,545.82,460.8,537.28,0
625117937,SMP,1,6.09,5.91,6.09,6.09,440.72,533.95,451.95,511.35,0
625137947,SMP,1,6.09,5.91,5.91,5.91,438.91,539.39,449.48,501.29,0
625157948,SMP,1,6.09,6.09,6.09,5.91,442.42,538.07,439.57,513.17,0
625177951,SMP,1,6.09,6.09,5.91,5.91,444.73,533.45,436.05,523.46,0
625197949,SMP,1,6.09,6.09,6.09,6.09,445.67,532.51,446.17,517.07,0
625217988,SMP,1,5.91,5.73,6.09,6.09,439.28,527.12,451.87,520.95,0
625237960,SMP,1,5.91,5.91,6.09,6.09,446.01,523.19,463.39,524.74,0
625257972,SMP,1,5.91,5.73,5.91,5.91,446.05,521.58,465.22,530.03,0
625277962,SMP,1,5.91,5.73,5.73,6.09,448.6,518.54,456.93,529.38,0
625298035,SMP,1,5.73,5.73,5.91,5.91,447.23,519.86,458.37,526.67,0
625317977,SMP,1,5.73,5.55,5.73,5.91,491.91,505.07,503.03,486.65,0
625337991,SMP,1,5.91,5.55,5.55,5.73,561.53,444.11,559.33,414.22,0
625357984,SMP,1,5.91,5.73,5.73,5.73,584.04,406.94,558.83,382.57,0
625377988,SMP,1,5.91,5.37,5.73,5.91,577.95,412.83,561.73,394.99,0
625397999,SMP,1,5.73,5.73,5.73,5.73,576.1,424.1,556.35,392.2,0
625418002,SMP,1,5.73,5.55,5.73,5.55,573.04,430.15,568.74,393.68,0
625438008,SMP,1,5.73,5.55,5.73,5.91,571.38,423.83,569.65,393.67,0
625458005,SMP,1,5.73,5.37,5.73,5.55,570.12,427.16,571.28,396.12,0
625478017,SMP,1,5.73,5.55,5.73,5.73,570.22,425.73,569.71,400.33,0
625498021,SMP,1,5.73,5.37,5.73,5.55,577.97,426.44,574.36,389.32,0
625518025,SMP,1,5.73,5.37,5.55,5.73,575.34,424.32,564.86,399.86,0
625538025,SMP,1,5.73,5.37,5.73,5.55,573.99,427.5,567.88,393.53,0
625558030,SMP,1,5.73,5.37,5.73,5.55,580.64,415.79,568.87,399.21,0
625578040,SMP,1,5.73,5.37,5.73,5.91,584.88,419.08,570.32,400.16,0
625598044,SMP,1,5.73,5.37,5.73,5.55,584.03,424.2,567.64,396.48,0
625618049,SMP,1,5.73,5.37,5.73,5.73,581.1,420.85,571.02,398.82,0
625638049,SMP,1,5.73,5.37,5.55,5.91,585.86,428.45,564.51,391.17,0
625658052,SMP,1,5.73,5.37,5.73,5.73,579.07,422.87,569.71,383.34,0
625678061,SMP,1,5.73,5.37,5.73,5.73,581.18,425.37,569.75,395.64,0
625698063,SMP,1,5.55,5.37,5.91,5.55,505.24,368.42,491.94,346.27,0
625718071,SMP,1,5.73,5.01,5.73,5.55,476.42,359.29,456.16,330.14,0
625738071,SMP,1,5.55,5.19,5.73,5.55,472.36,353.44,446.48,342.34,0
625758082,SMP,1,5.55,5.19,5.55,5.55,479.8,353.36,437.03,342.33,0
625778099,SMP,1,5.55,5.37,5.55,5.55,467.05,351.18,441.37,332.0,0
625798099,SMP,1,5.55,5.19,5.55,5.55,470.25,352.67,439.87,340.61,0
625818091,SMP,1,5.55,5.01,5.55,5.73,471.9,350.98,451.62,338.19,0
625838099,SMP,1,5.55,5.37,5.55,5.55,464.39,355.93,446.99,335.5,0
625858099,SMP,1,5.55,5.19,5.55,5.37,463.95,358.89,452.61,345.6,0
625878158,SMP,1,5.55,5.19,5.55,5.37,466.16,359.07,453.12,338.51,0
625898115,SMP,1,5.55,5.37,5.73,5.37,468.93,360.45,457.4,345.8,0
625918119,SMP,1,5.55,5.19,5.55,5.55,468.13,361.38,452.65,346.01,0
625938119,SMP,1,5.55,5.01,5.73,5.37,469.58,361.24,448.72,349.96,0
625958109,SMP,1,5.55,5.19,5.73,5.55,458.25,363.99,455.21,347.12,0
625978123,SMP,1,5.55,5.19,5.55,5.37,476.44,342.44,461.72,334.0,0
625998132,SMP,1,5.73,5.01,5.55,5.37,477.19,352.78,451.23,334.79,0
626018123,SMP,1,5.55,5.19,5.55,5.37,474.09,350.74,444.56,338.1,0
626038143,SMP,1,5.73,5.01,5.55,5.55,478.65,354.95,445.88,340.26,0
626058144,SMP,1,5.55,5.37,5.55,5.55,472.79,350.98,442.65,347.31,0
626078149,SMP,1,5.73,5.37,5.73,5.55,476.56,352.44,449.02,337.77,0
626098153,SMP,1,5.73,5.19,5.55,5.55,476.24,350.73,445.03,330.26,0
626118154,SMP,1,5.55,5.19,5.73,5.55,446.44,394.96,443.93,374.05,0
626138161,SMP,1,5.55,5.19,5.73,5.55,447.62,408.99,435.06,385.41,0
626158164,SMP,1,5.55,5.37,5.73,5.55,449.57,403.09,438.57,390.25,0
626178170,SMP,1,5.55,5.37,5.73,5.55,443.39,399.55,437.2,386.11,0
626198170,SMP,1,5.73,5.37,5.73,5.55,447.21,407.89,438.1,391.96,0
626218179,SMP,1,5.73,5.19,5.73,5.55,453.0,408.65,436.69,397.41,0
626238185,SMP,1,5.73,5.37,5.73,5.55,455.68,408.73,431.58,392.46,0
626258189,SMP,1,5.73,5.19,5.73,5.55,451.99,411.19,435.48,397.1,0
626278193,SMP,1,5.73,5.19,5.73,5.73,452.19,401.19,434.69,391.42,0
626298187,SMP,1,5.73,5.19,5.73,5.55,448.56,398.55,434.76,404.24,0
626318203,SMP,1,5.73,5.37,5.91,5.73,451.75,409.67,437.42,403.69,0
626338201,SMP,1,5.73,5.19,5.91,5.73,452.37,408.16,434.98,399.99,0
626358212,SMP,1,5.73,5.37,5.73,5.55,465.56,405.43,435.97,394.91,0
626378215,SMP,1,5.73,5.37,5.91,5.73,457.62,409.51,434.14,397.1,0
626398208,SMP,1,5.73,5.55,5.91,5.73,458.25,405.5,431.83,405.96,0
626418225,SMP,1,5.91,5.37,5.91,5.73,454.27,413.68,429.56,403.21,0
626438222,SMP,1,5.91,5.37,5.91,5.73,453.21,418.87,427.89,409.99,0
626458270,SMP,1,5.73,5.37,5.91,5.73,458.63,413.87,433.02,400.07,0
626478243,SMP,1,5.73,5.37,5.91,5.73,455.64,446.1,453.28,425.92,0
626498242,SMP,1,5.73,5.55,5.91,5.91,505.5,587.82,498.18,560.74,0
626518232,SMP,1,5.73,5.73,5.91,5.91,515.36,626.01,493.4,614.51,0
626538304,SMP,1,5.73,5.73,6.09,5.91,518.31,613.13,495.28,611.29,0
626558249,SMP,1,5.73,5.73,5.73,5.91,511.18,608.11,483.57,598.53,0
626578254,SMP,1,5.73,5.91,5.73,5.91,513.75,613.94,481.61,599.96,0
626598263,SMP,1,5.73,5.55,5.91,5.91,511.52,611.03,491.03,602.96,0
626618268,SMP,1,5.91,5.55,5.91,5.91,510.86,611.66,496.61,598.31,0
626638273,SMP,1,5.91,5.55,5.91,6.09,504.51,609.06,493.11,596.96,0
626658271,SMP,1,5.91,5.55,5.91,5.91,507.64,613.83,495.72,604.18,0
626678281,SMP,1,5.91,5.73,5.91,6.09,504.23,617.56,496.88,601.57,0
626698284,SMP,1,5.91,5.91,5.91,5.91,501.59,615.9,491.26,606.38,0
626718282,SMP,1,5.91,5.55,5.91,5.91,506.3,619.01,493.54,601.52,0
626738294,SMP,1,5.73,5.91,5.91,5.91,497.51,624.01,489.81,595.73,0
626758297,SMP,1,5.91,5.55,5.91,6.09,496.48,603.77,486.21,581.23,0
626778303,SMP,1,5.91,5.73,5.91,5.91,468.54,557.26,449.76,544.9,0
626798303,SMP,1,5.91,5.73,6.09,5.91,471.87,568.05,454.94,550.04,0
626818311,SMP,1,5.91,5.55,6.09,5.91,465.9,571.35,465.16,546.54,0
626838317,SMP,1,5.73,5.91,6.09,5.91,466.63,565.75,463.0,555.95,0
626858320,SMP,1,5.91,5.91,5.91,5.91,461.63,560.77,471.18,561.61,0
626878329,SMP,1,5.91,5.55,5.91,5.91,464.06,558.69,472.29,563.23,0
626898338,SMP,1,5.73,5.55,5.91,5.91,466.11,554.34,458.22,562.17,0
626918335,SMP,1,5.91,5.73,5.91,5.91,469.66,549.86,462.42,556.83,0
626938334,SMP,1,5.73,5.55,5.91,5.91,473.8,563.27,447.47,546.24,0
626958358,SMP,1,5.91,5.55,5.91,5.91,472.05,562.96,452.18,550.67,0
626978342,SMP,1,5.91,5.73,5.91,5.91,460.12,557.6,458.04,548.85,0
626998353,SMP,1,5.73,5.55,5.91,5.73,333.64,508.29,333.38,499.73,0
627018330,SMP,1,5.37,5.37,5.91,5.73,188.27,417.25,158.03,417.15,0
627038371,SMP,1,5.55,5.37,5.91,5.73,170.53,408.26,156.72,398.44,0
627058365,SMP,1,5.73,5.37,5.91,5.55,177.75,410.48,150.91,409.24,0
627078364,SMP,1,5.37,5.37,5.91,5.55,178.79,419.37,155.68,417.88,0
627098373,SMP,1,5.55,5.55,5.91,5.73,172.24,411.6,154.39,420.34,0
627118424,SMP,1,5.55,5.37,5.91,5.73,169.11,406.56,156.72,426.18,0
627138386,SMP,1,5.37,5.55,5.91,5.73,178.47,414.46,158.96,421.44,0
627158387,SMP,1,5.37,5.37,5.91,5.73,172.73,412.22,162.5,419.43,0
627178374,SMP,1,5.55,5.37,5.91,5.73,172.27,411.4,163.98,432.8,0
627198447,SMP,1,5.55,5.37,5.91,5.73,182.04,417.64,166.75,425.13,0
627218398,SMP,1,5.55,5.37,5.91,5.73,172.24,417.31,165.93,426.93,0
627238407,SMP,1,5.55,5.19,5.91,5.55,176.61,425.48,156.12,425.49,0
627258402,SMP,1,5.55,5.37,5.91,5.55,171.17,421.7,161.41,430.47,0
627278433,SMP,1,5.55,5.37,5.91,5.73,171.36,422.62,163.33,429.99,0
627298419,SMP,1,5.55,5.37,5.91,5.73,172.54,422.15,167.95,425.45,0
627318413,SMP,1,5.55,5.37,5.91,5.73,169.18,418.74,167.22,424.35,0
627338429,SMP,1,5.55,5.37,5.73,5.73,174.2,422.89,164.93,425.76,0
627358425,SMP,1,5.55,5.55,5.91,5.73,168.58,413.07,167.48,423.74,0
627378436,SMP,1,5.55,5.19,5.91,5.55,175.45,419.5,166.66,415.72,0
627398441,SMP,1,5.37,5.19,5.73,5.37,195.1,301.7,191.25,305.86,0
627418446,SMP,1,5.55,5.19,5.73,5.19,203.75,196.68,196.26,191.11,0
627438444,SMP,1,5.55,5.19,5.73,5.19,204.22,185.59,183.49,178.5,0
627458445,SMP,1,5.55,5.19,5.91,5.37,201.83,182.39,192.64,177.03,0
627478454,SMP,1,5.37,5.19,5.91,5.55,201.76,184.69,187.85,181.8,0
627498455,SMP,1,5.73,5.01,5.91,5.37,207.92,175.61,197.3,186.73,0
627518462,SMP,1,5.55,5.19,5.91,5.19,205.75,168.45,192.68,194.21,0
627538469,SMP,1,5.55,5.19,5.91,5.19,211.66,173.58,192.85,192.07,0
627558474,SMP,1,5.55,5.37,5.91,5.37,200.69,174.71,190.84,191.7,0
627578452,SMP,1,5.73,5.19,5.91,5.19,196.87,179.54,183.6,196.03,0
627598469,SMP,1,5.73,5.19,5.91,5.19,197.09,190.92,187.45,186.3,0
627618486,SMP,1,5.73,5.37,5.73,5.37,199.22,186.78,176.54,188.88,0
627638498,SMP,1,5.73,5.19,5.91,5.37,201.29,185.23,177.48,188.58,0
627658499,SMP,1,5.73,5.19,5.73,5.37,198.25,177.72,186.57,177.86,0
627678497,SMP,1,5.73,5.19,5.73,5.19,201.94,187.75,187.5,181.11,0
627698519,SMP,1,5.73,5.19,5.91,5.37,205.07,182.85,187.81,186.56,0
627718509,SMP,1,5.55,5.19,5.91,5.37,194.2,183.06,190.7,192.12,0
627738506,SMP,1,5.73,5.19,5.91,5.37,195.97,180.37,196.55,187.18,0
627758517,SMP,1,5.55,5.19,5.91,5.19,206.7,183.3,196.63,181.75,0
627778578,SMP,1,5.55,5.37,5.91,5.37,207.2,181.43,195.89,183.9,0
627798529,SMP,1,5.55,5.19,5.91,5.37,208.22,186.55,190.87,184.41,0
627818533,SMP,1,5.55,5.01,5.73,5.19,204.18,184.44,191.63,173.26,0
627838537,SMP,1,5.55,5.19,5.91,5.37,220.91,181.4,222.19,186.31,0
627858537,SMP,1,5.73,5.01,5.73,5.37,374.11,172.68,371.47,176.2,0
627878547,SMP,1,5.73,5.01,5.73,5.19,460.73,174.7,433.7,172.82,0
627898558,SMP,1,5.73,5.19,5.73,5.19,443.8,181.13,431.31,170.88,0
627918559,SMP,1,5.73,5.01,5.73,5.19,455.87,183.94,434.45,176.12,0
627938559,SMP,1,5.91,5.19,5.91,5.19,454.25,183.35,435.32,172.55,0
627958561,SMP,1,5.73,5.19,5.91,5.19,446.68,183.72,440.78,174.53,0
627978572,SMP,1,5.73,5.37,5.91,5.19,447.56,181.56,448.7,166.31,0
627998566,SMP,1,5.91,5.19,5.73,5.19,442.02,184.89,453.1,169.72,0
628018567,SMP,1,5.91,5.01,5.73,5.19,438.64,177.76,455.28,162.98,0
628038580,SMP,1,5.91,5.19,5.91,5.37,436.64,175.27,449.34,162.78,0
628058583,SMP,1,5.91,5.01,5.73,5.01,441.35,183.3,454.23,168.64,0
628078577,SMP,1,5.91,5.19,5.91,5.19,458.12,176.55,471.01,180.85,0
628098596,SMP,1,5.91,5.19,5.73,5.19,624.37,172.92,657.21,176.81,0
628118598,SMP,1,6.09,5.19,5.73,5.37,742.73,192.84,761.07,168.55,0
628138600,SMP,1,5.73,5.37,5.55,5.37,751.77,191.45,753.12,171.82,0
628158594,SMP,1,5.91,5.19,5.73,5.19,742.66,200.88,732.24,171.94,0
628178606,SMP,1,5.91,5.19,5.73,5.37,742.89,199.3,728.46,175.73,0
628198614,SMP,1,5.91,5.19,5.73,5.37,738.36,197.74,734.55,176.46,0
628218621,SMP,1,5.91,5.19,5.55,5.19,733.69,201.8,740.83,181.55,0
628238626,SMP,1,5.91,5.19,5.55,5.19,735.17,190.03,749.15,180.67,0
628258630,SMP,1,5.91,5.19,5.55,5.19,731.55,198.49,747.52,177.7,0
628278632,SMP,1,5.91,5.19,5.55,5.37,740.71,197.49,751.76,179.96,0
628298617,SMP,1,5.91,5.01,5.55,5.19,738.39,199.35,755.12,181.53,0
628318637,SMP,1,5.91,5.19,5.55,5.19,729.99,198.46,746.83,177.3,0
628338648,SMP,1,5.91,5.19,5.55,5.19,733.81,198.4,751.39,178.34,0
628358670,SMP,1,5.91,5.19,5.55,5.19,730.2,201.34,750.98,177.89,0
628378660,SMP,1,6.09,5.19,5.55,5.37,739.67,192.94,746.42,183.09,0
628398661,SMP,1,5.91,5.19,5.55,5.37,731.29,193.81,753.63,189.03,0
628418659,SMP,1,5.91,5.01,5.55,5.19,729.49,193.83,747.84,189.24,0
628438721,SMP,1,5.91,5.19,5.55,5.37,740.34,193.8,740.12,188.98,0
628458678,SMP,1,5.91,5.19,5.55,5.37,732.88,190.01,740.9,190.04,0
628478687,SMP,1,5.91,5.19,5.73,5.37,736.15,188.71,736.47,187.91,0
628498680,SMP,1,6.09,5.19,5.73,5.37,734.76,195.7,738.35,187.06,0
628518673,SMP,1,6.09,5.19,5.73,5.55,735.58,196.98,750.96,191.66,0
628538687,SMP,1,5.91,5.19,5.73,5.37,732.08,202.86,743.94,190.61,0
628558703,SMP,1,5.91,5.19,5.73,5.55,728.84,198.64,737.99,185.48,0
628578699,SMP,1,5.91,5.19,5.91,5.73,660.68,236.74,673.78,216.89,0
628598700,SMP,1,5.91,5.55,5.91,5.73,466.59,357.75,486.11,334.37,0
628618708,SMP,1,5.73,5.55,6.09,5.91,377.29,393.51,394.78,376.89,0
628638708,SMP,1,5.91,5.55,6.09,5.91,374.7,393.31,404.41,377.88,0
628658716,SMP,1,5.73,5.55,5.91,5.91,380.18,397.21,398.09,375.12,0
628678717,SMP,1,5.91,5.55,5.91,5.91,382.45,390.38,387.4,371.43,0
628698729,SMP,1,5.91,5.55,6.09,5.91,388.8,387.37,388.87,397.23,0
628718730,SMP,1,5.73,5.55,6.09,5.91,386.88,390.82,385.54,400.79,0
628738734,SMP,1,5.91,5.73,6.09,5.91,385.43,399.76,393.89,391.91,0
628758742,SMP,1,5.91,5.73,6.09,5.91,384.52,395.26,397.28,385.95,0
628778746,SMP,1,5.91,5.73,6.27,6.09,387.65,394.41,399.17,394.33,0
628798751,SMP,1,5.91,5.91,6.09,6.09,386.58,404.59,398.7,395.55,0
628818749,SMP,1,5.91,5.55,6.27,6.09,381.49,391.29,399.22,395.64,0
628838760,SMP,1,6.09,5.73,6.09,5.91,376.05,400.41,388.22,392.74,0
628858748,SMP,1,6.09,5.73,6.27,6.09,383.16,403.44,384.25,395.45,0
628878761,SMP,1,5.91,5.91,6.27,6.09,386.82,408.11,388.59,400.23,0
628898772,SMP,1,5.91,5.91,6.27,6.09,386.61,409.21,386.78,391.31,0
628918770,SMP,1,6.09,5.73,6.09,6.09,392.46,402.03,382.97,393.65,0
628938778,SMP,1,6.09,5.73,6.27,5.91,385.96,400.29,391.61,392.91,0
628958780,SMP,1,5.91,6.09,6.27,6.09,384.52,395.72,389.9,405.49,0
628978788,SMP,1,6.09,5.91,6.27,5.91,391.2,399.74,395.69,402.8,0
628998788,SMP,1,6.09,5.91,6.09,6.09,393.48,408.71,402.74,396.42,0
629018839,SMP,1,5.91,5.91,6.27,6.09,381.51,407.2,409.72,394.13,0
629038801,SMP,1,6.09,5.73,6.27,5.91,381.63,395.85,408.7,400.66,0
629058810,SMP,1,6.09,5.91,6.27,6.27,384.11,400.91,409.12,400.51,0
629078801,SMP,1,6.09,5.91,6.27,5.91,379.46,406.78,399.16,393.11,0
629098874,SMP,1,6.09,5.73,6.27,6.09,379.94,402.9,393.99,391.83,0
629118823,SMP,1,6.09,5.73,6.09,5.91,384.74,406.92,395.53,406.82,0
629138820,SMP,1,6.09,5.91,6.27,6.27,451.77,395.2,463.52,398.69,0
629158833,SMP,1,6.27,5.91,6.09,6.09,587.68,428.29,623.03,399.35,0
629178831,SMP,1,6.27,5.91,6.09,6.09,625.31,430.07,623.99,404.51,0
629198833,SMP,1,6.27,6.09,6.27,6.09,628.45,438.0,623.13,417.6,0
629218842,SMP,1,6.27,5.91,6.09,6.27,635.26,435.58,621.0,417.44,0
629238841,SMP,1,6.09,5.91,6.09,6.27,634.81,433.85,617.01,406.68,0
